outer_x,outer_y,outer_z,inner_x,inner_y,inner_z
504147.5292885971,5738013.014967514,319.9556985916351,504148.757573134,5738003.617979611,319.65422444515195
504141.31421150954,5738012.075959406,320.071686572716,504142.80499564257,5738002.721064508,319.75158714604635
504135.1791301283,5738011.150939914,320.1778735826878,504136.7067186547,5738001.748801538,319.98005266227494
504128.8775561074,5738010.2032865975,320.4985908612232,504130.4680971437,5738000.711574678,320.22717107976456
504124.01964365,5738009.476159013,320.67480220994946,504125.4091053915,5737999.887017829,320.41923543495204
504120.2718188561,5738009.025355974,320.78437588085734,504121.004515968,5737999.3775809705,320.52083570945103
504116.7449662448,5738008.788954674,320.8381751703689,504116.9682950895,5737999.216426275,320.58706343650914
504113.3170651728,5738008.857857397,320.8625766333356,504112.64968506905,5737999.279121931,320.5939131772363
504108.9528081717,5738009.317231861,320.83436105083575,504107.7712530764,5737999.784793828,320.55304279126784
504104.1740243269,5738009.944576009,320.7053470156469,504102.6674987345,5738000.483516192,320.42760584991896
504099.041122607,5738010.938592933,320.46075791683455,504097.2064154519,5738001.486939434,320.2351609529987
504093.8931208473,5738012.012995986,320.1391215713799,504091.7583220198,5738002.588045864,319.9488571259639
504089.26914062136,5738013.053402948,319.87076198168006,504086.8918246365,5738003.807458546,319.60520406633316
504084.4994371458,5738014.532240481,319.4633344863419,504081.5306701128,5738005.314522076,319.19446596424905
504078.89179286594,5738016.3411498,319.0136679305231,504075.8769041226,5738007.201696631,318.7238196246571
504073.94461031986,5738018.001685205,318.5965992991176,504070.50202167436,5738009.0805411525,318.3524017022893
504068.96063264756,5738019.864342521,318.13619841966846,504065.4192230812,5738011.100586536,317.9262485342797
504064.402291428,5738021.724047451,317.78314476941495,504060.6206235554,5738013.137802529,317.5284019415608
